Conf,CNo.,ION,CION,SOL,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
75, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
75, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
75, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
75, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
75, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
75, 8, 12, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0
75, 9, 12, 0, 0, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0
75, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
75, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
76, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
76, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
76, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
76, 3, 216, 0, 0, 0, 216, 0, 2, 0, 0, 0, 0, 0, 0, 0
76, 4, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
76, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
76, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
76, 7, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
76, 8, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
76, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 0, 12, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0
77, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 3, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
77, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
77, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
77, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
77, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
78, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
78, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
78, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
78, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
